Symbol,Word_Embedding_Dim1,Word_Embedding_Dim2,Word_Embedding_Dim3,Word_Embedding_Dim4,Word_Embedding_Dim5,Basic Materials,Consumer Discretionary,Consumer Staples,Energy,Finance,Health Care,Industrials,Miscellaneous,Real Estate,Technology,Telecommunications,Utilities
CGC,0.104399964,0.18303697,-0.069221996,-0.07893469,0.18779194,0,0,0,0,0,1,0,0,0,0,0,0
CGEM,0.08787358,0.097026035,-0.12888558,0.026754165,0.09255755,0,0,0,0,0,1,0,0,0,0,0,0
CGNX,0.19392857,0.10258756,0.16692185,0.030935597,0.17160979,0,0,0,0,0,0,1,0,0,0,0,0
CGO,0.13009226,0.14084783,0.14388402,-0.035353065,-0.047249842,0,0,0,0,1,0,0,0,0,0,0,0
CGTX,-0.010428024,0.18253596,0.06292343,0.1500967,0.03832052,0,0,0,0,0,1,0,0,0,0,0,0
CHCI,0.14794266,-0.1487278,0.16678262,-0.14388475,-0.003840637,0,0,0,0,0,0,0,0,1,0,0,0
CHCO,-0.09743927,-0.1801045,0.09261532,-0.068847634,0.15688808,0,0,0,0,1,0,0,0,0,0,0,0
CHCT,-0.13805425,0.14989927,0.15426517,0.13395742,-0.052612733,0,0,0,0,0,0,0,0,1,0,0,0
CHD,0.19602604,0.060319565,-0.06791647,0.03402748,-0.039544486,0,1,0,0,0,0,0,0,0,0,0,0
CHDN,-0.03083763,0.13016227,-0.029346013,0.007895422,-0.1224,0,1,0,0,0,0,0,0,0,0,0,0
CHE,0.034830093,0.15032664,0.19880244,0.04083512,-0.05913236,0,0,0,0,0,1,0,0,0,0,0,0
CHEF,-0.09675141,-0.1842972,0.1216135,-0.022131205,0.10069051,0,1,0,0,0,0,0,0,0,0,0,0
CHH,-0.16298151,-0.008278132,0.062049866,-0.17514434,-0.044269085,0,1,0,0,0,0,0,0,0,0,0,0
CHI,-0.119417384,0.019994926,-0.1588244,0.07931991,0.12874818,0,0,0,0,1,0,0,0,0,0,0,0
CHK,-0.077622816,0.16096726,-0.095480725,0.194716,-0.015695501,0,0,0,1,0,0,0,0,0,0,0,0
CHKEL,0.05639472,-0.19211245,0.19340889,-0.1791645,-0.06645508,0,0,0,1,0,0,0,0,0,0,0,0
CHKEW,-0.09054701,-0.14451697,0.18917644,-0.08269062,-0.15617442,0,0,0,1,0,0,0,0,0,0,0,0
CHKEZ,-0.15692437,0.081668615,-0.024955248,0.054911233,0.025931334,0,0,0,1,0,0,0,0,0,0,0,0
CHMG,0.03761511,0.050768804,0.09101067,-0.12634394,-0.04173231,0,0,0,0,1,0,0,0,0,0,0,0
CHN,-0.03762226,-0.06894548,-0.03798933,0.104289606,0.084992506,0,0,0,0,1,0,0,0,0,0,0,0
CHPT,0.1899947,0.12009935,-0.19257076,0.16617532,-0.117898084,0,0,0,0,0,0,0,1,0,0,0,0
CHRD,-0.1982204,-0.057301592,-0.122810245,-0.16336632,-0.10564311,0,0,0,1,0,0,0,0,0,0,0,0
CHRS,0.119705915,-0.023087073,0.17420557,-0.1449461,-0.17873625,0,0,0,0,0,1,0,0,0,0,0,0
CHRW,-0.16049406,-0.026142478,-0.15882747,-0.028570842,-0.007794523,0,1,0,0,0,0,0,0,0,0,0,0
CHSCL,-0.001728201,-0.15905187,-0.062038206,0.024344612,0.14953735,0,0,1,0,0,0,0,0,0,0,0,0
CHSCM,-0.18485355,-0.06562283,-0.08286128,-0.17187127,-0.15093061,0,0,1,0,0,0,0,0,0,0,0,0
CHSCN,0.030888963,-0.020507406,-0.10293438,-0.049954556,0.043502856,0,0,1,0,0,0,0,0,0,0,0,0
CHSCO,0.18507752,0.1048698,0.16439433,-0.07204485,-0.038102724,0,0,1,0,0,0,0,0,0,0,0,0
CHSCP,0.15983966,-0.019524623,0.1477327,-0.1019599,-0.14354548,0,0,1,0,0,0,0,0,0,0,0,0
CHTR,0.1719538,-0.13796715,-0.17081547,0.097566724,-0.17072773,0,1,0,0,0,0,0,0,0,0,0,0
CHUY,0.10668063,0.17953773,-0.17849013,-0.03717036,0.00245924,0,1,0,0,0,0,0,0,0,0,0,0
CHW,-0.16723207,0.101413086,-0.08973384,0.108420804,0.06219654,0,0,0,0,1,0,0,0,0,0,0,0
CHX,0.11551297,-0.17000063,-0.004427171,-0.027756047,-0.01276381,0,0,0,0,0,0,1,0,0,0,0,0
CHY,-0.19823964,-0.19328363,-0.02136755,0.17990752,-0.19757676,0,0,0,0,1,0,0,0,0,0,0,0
CI,-0.06263769,0.17985415,0.19689794,0.10641334,-0.018294215,0,0,0,0,0,1,0,0,0,0,0,0
CIA,0.027418733,-0.16644666,-0.10628178,0.014895749,0.09208548,0,0,0,0,1,0,0,0,0,0,0,0
CIEN,0.15798593,-0.14902934,-0.19284897,-0.1501559,0.073003076,0,0,0,0,0,0,0,0,0,0,0,1
CIF,-0.19002092,0.11834147,0.00450809,0.033092927,0.12463868,0,0,0,0,1,0,0,0,0,0,0,0
CIFR,0.07154417,-0.17187555,-0.09653044,-0.19270758,0.1819489,0,0,0,0,1,0,0,0,0,0,0,0
CIG,-0.17295201,0.15019254,-0.010377526,-0.1891708,0.13610038,0,0,0,0,0,0,0,0,0,0,0,1
CII,0.17663097,-0.15929262,0.05877409,0.17588809,-0.070762895,0,0,0,0,1,0,0,0,0,0,0,0
CIK,0.09657872,-0.049135756,0.13602278,-0.10779075,0.16814494,0,0,0,0,1,0,0,0,0,0,0,0
CIM,0.15618534,0.020385766,-0.071149066,-0.17647958,-0.19285373,0,0,0,0,0,0,0,0,1,0,0,0
CINF,0.04741609,0.07200744,-0.17643388,0.12692401,-0.11937933,0,0,0,0,1,0,0,0,0,0,0,0
CING,0.035819627,0.12969556,0.16248879,0.020332646,-0.1834621,0,0,0,0,0,1,0,0,0,0,0,0
CISO,0.11514397,-0.1918846,0.14145367,0.102097586,-0.04121814,0,0,0,0,0,0,0,0,0,1,0,0
CITE,-0.022217464,0.047870923,-0.022498798,0.17390284,0.12544031,0,0,0,0,1,0,0,0,0,0,0,0
CIVB,-0.096564054,0.113405444,0.1278954,-0.08763762,-0.19877557,0,0,0,0,1,0,0,0,0,0,0,0
CIVI,-0.06229689,0.10887935,0.17599304,-0.1942883,0.050978422,0,0,0,1,0,0,0,0,0,0,0,0
CIX,0.002826881,0.19930236,-0.011311412,-0.008595037,-0.14901116,0,0,0,0,0,0,0,0,0,1,0,0
CIZN,-0.118852995,-0.14975,-0.043575622,0.021405673,-0.12815595,0,0,0,0,1,0,0,0,0,0,0,0
CKPT,0.19892427,-0.07287498,-0.059880875,0.09077318,-0.19511382,0,0,0,0,0,1,0,0,0,0,0,0
CKX,0.12800276,-0.011285734,-0.09986963,0.08554425,-0.12509231,0,0,0,1,0,0,0,0,0,0,0,0
CL,0.03571508,0.19898371,0.013216233,-0.080385424,0.07522468,0,1,0,0,0,0,0,0,0,0,0,0
CLAR,-0.035673905,-0.038814925,-0.117229864,-0.02206571,-0.13019326,0,1,0,0,0,0,0,0,0,0,0,0
CLBK,-0.17003134,0.10489235,0.035957098,0.007154727,0.123831674,0,0,0,0,1,0,0,0,0,0,0,0
CLDT,-0.121152304,-0.16626206,-0.09633279,-0.17388912,-0.12189438,0,0,0,0,0,0,0,0,1,0,0,0
CLDX,-0.11344428,0.03151388,0.19771147,0.16105728,0.041899465,0,0,0,0,0,1,0,0,0,0,0,0
CLFD,0.17348313,-0.13749042,0.16162464,0.16391739,0.1989702,0,0,0,0,0,0,0,0,0,0,0,1
CLIR,0.046206664,0.11261728,-0.14809713,-0.1836904,0.15864274,0,0,0,0,0,0,0,0,0,1,0,0
CLM,0.18698744,-0.19706075,0.19081075,-0.057854246,-0.14869037,0,0,0,0,1,0,0,0,0,0,0,0
CLMB,0.14269467,0.15868537,-0.08435869,0.03500309,0.08000405,0,0,0,0,0,0,0,0,0,1,0,0
CLMT,0.1507905,-0.18317345,0.003281832,-0.03810065,0.17577007,0,0,0,1,0,0,0,0,0,0,0,0
CLNE,0.12276919,0.080610536,0.14499132,-0.16290037,-0.11535897,0,0,0,0,0,0,0,0,0,0,0,1
CLNN,0.15087013,0.09115887,0.00783441,-0.022487784,0.1329277,0,0,0,0,0,1,0,0,0,0,0,0
CLOE,-0.18972668,0.008142066,0.15178838,0.1192158,-0.10691154,0,0,0,0,0,0,1,0,0,0,0,0
CLOV,0.022828793,-0.12683873,0.19992495,-0.17266086,0.0780051,0,0,0,0,0,1,0,0,0,0,0,0
CLPR,0.018824125,-0.02436099,0.044956636,-0.12786317,-0.023278331,0,0,0,0,0,0,0,0,1,0,0,0
CLPT,0.18464264,-0.07674923,0.12184739,0.16078186,0.12025662,0,0,0,0,0,1,0,0,0,0,0,0
CLRB,-0.1447581,-0.14298494,-0.10525577,-0.08539574,-0.18806717,0,0,0,0,0,1,0,0,0,0,0,0
CLRO,-0.09824233,-0.04829364,0.017377783,-0.12530152,0.027571296,0,0,0,0,0,0,0,0,0,1,0,0
CLSD,0.045437574,-0.10400853,-0.10862541,-0.058308672,0.036882855,0,0,0,0,0,1,0,0,0,0,0,0
CLSK,-0.08493195,-0.07801781,0.05750253,-0.12787542,0.005823112,0,0,0,0,0,0,0,0,0,1,0,0
CLW,-0.19441092,-0.084026024,-0.19910593,0.07102311,0.004264236,1,0,0,0,0,0,0,0,0,0,0,0
CLX,0.1766313,0.11009328,0.18200521,0.013886666,0.17539248,0,1,0,0,0,0,0,0,0,0,0,0
CMA,0.09699571,-0.10936709,-0.13973892,0.051013898,-0.097192004,0,0,0,0,1,0,0,0,0,0,0,0
CMAX,-0.003004265,-0.051487826,0.0586802,-0.1790872,0.08564913,0,0,0,0,0,0,0,0,0,1,0,0
CMC,-0.049757622,-0.051393557,0.15000932,0.1025095,-0.1346283,0,0,0,0,0,0,1,0,0,0,0,0
CMCA,0.16211054,0.038217735,0.020213198,0.16768882,-0.00997448,0,0,0,0,1,0,0,0,0,0,0,0
CMCAU,-0.1922309,0.038831256,-0.09074674,0.10931988,-0.012664914,0,0,0,0,1,0,0,0,0,0,0,0
CMCL,0.07216446,0.119203135,0.111527726,0.09864037,0.003771806,1,0,0,0,0,0,0,0,0,0,0,0
CMCO,0.10260634,-0.06655955,-0.1371955,0.13909996,0.11132102,0,0,0,0,0,0,1,0,0,0,0,0
CMCSA,0.007572174,-0.10091569,0.061358072,-0.1804047,-0.0562644,0,1,0,0,0,0,0,0,0,0,0,0
CMCT,-0.1041856,0.07662165,0.14350145,0.18088028,0.006455707,0,0,0,0,0,0,0,0,1,0,0,0
CME,0.01519754,-0.119593546,-0.15116522,0.1041183,-0.09438324,0,0,0,0,1,0,0,0,0,0,0,0
CMG,-0.13830256,0.129637,0.08805616,-0.14113896,0.032799482,0,1,0,0,0,0,0,0,0,0,0,0
CMI,0.004490805,0.16611087,0.000875974,-0.078700565,0.005965686,0,0,0,0,0,0,1,0,0,0,0,0
CMLS,-0.1099694,-0.11319151,-0.011358905,-0.1576864,0.1368078,0,1,0,0,0,0,0,0,0,0,0,0
CMND,0.18355615,0.008798933,0.11058219,-0.07195811,-0.08033254,0,0,0,0,0,1,0,0,0,0,0,0
CMP,-0.121903375,0.09025071,0.15851402,-0.10946493,-0.18951626,1,0,0,0,0,0,0,0,0,0,0,0
CMPO,-0.1158639,-0.13212124,-0.029705953,0.08943796,0.09215798,0,0,0,0,0,0,1,0,0,0,0,0
CMPX,0.004816771,-0.16650312,-0.13374679,0.17610867,0.036214948,0,0,0,0,0,1,0,0,0,0,0,0
CMRA,-0.18554297,-0.08639769,0.15178375,-0.152469,-0.03754189,0,0,0,0,0,1,0,0,0,0,0,0
CMRX,0.035508297,-0.024347663,-0.14135075,0.08632171,-0.027213598,0,0,0,0,0,1,0,0,0,0,0,0
CMS,0.038918138,-0.15274768,-0.045550443,-0.009866643,0.11221011,0,0,0,0,0,0,0,0,0,0,0,1
CMSA,0.06378689,0.15672298,0.19152346,0.19780323,0.09788132,0,0,0,0,0,0,0,0,0,0,0,1
CMSC,0.08411364,-0.10288842,0.102318645,0.016739512,0.17230673,0,0,0,0,0,0,0,0,0,0,0,1
CMSD,-0.074445345,0.07984712,-0.005536699,0.050835036,0.09667613,0,0,0,0,0,0,0,0,0,0,0,1
CMT,0.062381245,0.03446696,-0.17921901,-0.002961445,0.15699255,0,1,0,0,0,0,0,0,0,0,0,0
CMTL,0.12620108,0.022139883,0.11723175,-0.18905549,0.10277452,0,0,0,0,0,0,0,0,0,1,0,0
CMU,0.08261015,0.004728937,-0.07215796,-0.030833554,-0.000917101,0,0,0,0,1,0,0,0,0,0,0,0
CNA,-0.08674598,0.004262805,0.12677923,0.17152555,0.0743469,0,0,0,0,1,0,0,0,0,0,0,0
CNC,-0.14856637,0.022223378,-0.06173072,0.044704128,0.022692155,0,0,0,0,0,1,0,0,0,0,0,0
CNDT,0.1982679,-0.09867356,-0.08197598,0.085695386,0.115621306,0,0,0,0,0,0,0,0,0,1,0,0
CNFR,0.15369985,0.18480572,-0.119859815,0.08273566,-0.079634786,0,0,0,0,1,0,0,0,0,0,0,0
CNGL,-0.038338207,-0.040519167,0.014594579,0.055673122,-0.01618116,0,0,0,0,0,0,1,0,0,0,0,0
CNGLU,-0.18699558,-0.10044813,0.08522389,-0.19223754,0.19563529,0,0,0,0,0,0,1,0,0,0,0,0
CNK,0.14400259,-0.07336585,-0.04145608,-0.13450286,0.0555022,0,1,0,0,0,0,0,0,0,0,0,0
CNMD,0.066002704,0.009512926,0.0552917,-0.087907955,0.01054852,0,0,0,0,0,1,0,0,0,0,0,0
CNO,-0.17156506,0.071704224,-0.019630123,-0.107747294,-0.117050864,0,0,0,0,1,0,0,0,0,0,0,0
CNOB,-0.17863986,-0.19747016,-0.03572178,0.16307835,-0.18524227,0,0,0,0,1,0,0,0,0,0,0,0
CNOBP,-0.02478931,-0.011304045,-0.010406232,0.087072566,0.032348536,0,0,0,0,1,0,0,0,0,0,0,0
CNP,0.19425695,-0.100005314,-0.003553987,0.015132141,-0.06802521,0,0,0,0,0,0,0,0,0,0,0,1
CNS,0.07616322,0.11439128,-0.025964905,-0.16903262,-0.03372874,0,0,0,0,1,0,0,0,0,0,0,0
CNSL,-0.029518675,-0.09791646,-0.17605428,-0.18750362,-0.160476,0,0,0,0,0,0,0,0,0,0,1,0
CNSP,-0.18660657,-0.17894788,-0.04680083,0.004629517,-0.010233593,0,0,0,0,0,1,0,0,0,0,0,0
CNTX,0.053876996,-0.043806005,-0.19983399,0.011589289,0.11836259,0,0,0,0,0,1,0,0,0,0,0,0
CNTY,0.14238831,0.10347827,0.0837096,-0.1311529,0.118283436,0,1,0,0,0,0,0,0,0,0,0,0
CNX,-0.062464356,-0.19185261,-0.15005013,0.001218319,-0.16847289,0,0,0,1,0,0,0,0,0,0,0,0
CNXC,0.023889136,-0.011653757,-0.07766511,-0.07457404,0.16296606,0,0,0,0,0,0,0,0,0,1,0,0
CNXN,0.07013388,-0.16180666,0.18483186,0.08480041,-0.17993411,0,0,0,0,0,0,0,0,0,1,0,0
COCO,0.09114947,0.035849523,0.16613059,-0.004251456,0.007432222,0,0,1,0,0,0,0,0,0,0,0,0
COCP,-0.074115135,-0.07135107,0.047168493,0.13109627,0.15626791,0,0,0,0,0,1,0,0,0,0,0,0
CODA,0.108324096,0.043908596,0.000126243,-0.06415763,0.10714295,0,0,0,0,0,0,1,0,0,0,0,0
CODI,0.048718475,-0.0663599,0.07470157,0.005169225,0.1620771,0,0,0,0,0,0,1,0,0,0,0,0
CODX,-0.07274203,-0.092849776,0.14714615,0.035802532,-0.05831201,0,0,0,0,0,1,0,0,0,0,0,0
COEP,0.0806597,0.18041793,0.019411659,0.11928473,0.038241364,0,0,0,0,0,1,0,0,0,0,0,0
COF,0.1548156,-0.038164757,-0.04590118,-0.031032205,0.19860208,0,0,0,0,1,0,0,0,0,0,0,0
COFS,0.044576477,-0.13897376,-0.18364258,0.00750823,0.122278646,0,0,0,0,1,0,0,0,0,0,0,0
COGT,-0.008290648,0.024083924,0.11937287,0.006537723,0.1634471,0,0,0,0,0,1,0,0,0,0,0,0
COHN,0.055173684,0.092455745,0.112585805,0.050726485,-0.17997353,0,0,0,0,1,0,0,0,0,0,0,0
COHR,-0.029028345,-0.14340551,0.004130364,-0.14273353,0.003720117,0,0,0,0,0,0,1,0,0,0,0,0
COHU,0.19434127,0.17346683,0.061594866,0.07176616,0.15952675,0,0,0,0,0,0,1,0,0,0,0,0
COIN,-0.12660399,0.09030008,0.10883071,-0.14904556,0.15252402,0,0,0,0,1,0,0,0,0,0,0,0
COKE,0.07976947,-0.061146807,-0.00627377,-0.004160666,0.16751918,0,0,1,0,0,0,0,0,0,0,0,0
COLB,0.026513409,0.1491001,0.08527861,0.04128184,0.15521553,0,0,0,0,1,0,0,0,0,0,0,0
COLD,0.031865288,0.18366821,0.09154265,0.15507245,-0.026071023,0,0,0,0,0,0,0,0,1,0,0,0
COLL,-0.013932752,0.000855804,0.18247494,0.17082496,-0.088396095,0,0,0,0,0,1,0,0,0,0,0,0
COLM,0.07036457,-0.17173973,0.13708696,-0.18780765,0.024210906,0,1,0,0,0,0,0,0,0,0,0,0
COMM,-0.12529811,-0.016780043,0.012302542,-0.1936051,0.1384726,0,0,0,0,0,0,0,0,0,1,0,0
COMS,-0.0902137,-0.06389673,-0.08780239,-0.14006689,-0.1388214,0,1,0,0,0,0,0,0,0,0,0,0
COMSP,-0.19168527,0.19051567,-0.12169137,0.041137792,0.12007997,0,1,0,0,0,0,0,0,0,0,0,0
CONN,-0.031593822,-0.09466307,-0.016964221,0.14179587,-0.075427175,0,1,0,0,0,0,0,0,0,0,0,0
CONX,-0.009486198,-0.015483141,0.003517246,0.011385012,0.08720233,0,0,0,0,0,0,1,0,0,0,0,0
COO,0.05414741,0.11320512,0.19279137,0.1312491,-0.14611462,0,0,0,0,0,1,0,0,0,0,0,0
COOL,0.14726193,-0.01541245,0.014799953,0.05043607,0.062122725,0,0,0,0,1,0,0,0,0,0,0,0
COOLU,0.02318697,-0.13125226,-0.005392528,-0.046277355,0.12275982,0,0,0,0,1,0,0,0,0,0,0,0
COOLW,0.09292736,-0.04102559,0.10919881,0.082916096,-0.1731349,0,0,0,0,1,0,0,0,0,0,0,0
COOP,0.09797017,0.19048032,0.07604511,-0.18689711,-0.012365103,0,0,0,0,1,0,0,0,0,0,0,0
COP,-0.12941694,0.18542108,0.02266376,-0.036057305,-0.09768774,0,0,0,1,0,0,0,0,0,0,0,0
CORT,-0.066214845,-0.000302672,-0.1388747,0.1296848,-0.11263547,0,0,0,0,0,1,0,0,0,0,0,0
COSM,0.18769774,0.12273376,0.060883522,-0.15834613,0.16592956,0,0,0,0,0,1,0,0,0,0,0,0
COST,-0.012624979,-0.12730817,-0.07704566,-0.19436216,0.09879513,0,1,0,0,0,0,0,0,0,0,0,0
COTY,-0.17153248,-0.12338479,0.19035783,-0.097698495,0.07381077,0,1,0,0,0,0,0,0,0,0,0,0
COYA,-0.16562216,-0.12579033,-0.16695984,0.07159426,-0.06478753,0,0,0,0,0,1,0,0,0,0,0,0
CPB,-0.020258427,-0.09575987,-0.15460603,0.023964953,0.027020097,0,0,1,0,0,0,0,0,0,0,0,0
CPF,0.10493042,0.079708315,-0.104514524,-0.057322882,-0.17359404,0,0,0,0,1,0,0,0,0,0,0,0
CPHC,-0.1753504,0.015079903,-0.020477463,0.09783783,-0.119005874,0,1,0,0,0,0,0,0,0,0,0,0
CPIX,0.16626373,0.10043244,-0.10772495,-0.12397566,0.072240256,0,0,0,0,0,1,0,0,0,0,0,0
CPK,-0.1576742,-0.16274723,0.04577098,-0.18851618,0.0984725,0,0,0,0,0,0,0,0,0,0,0,1
CPRT,0.07291939,-0.117979765,-0.17176071,0.122492574,0.13895972,0,1,0,0,0,0,0,0,0,0,0,0
CPRX,0.153844,0.06902754,-0.12999801,0.15796852,-0.15905511,0,0,0,0,0,1,0,0,0,0,0,0
CPS,0.19675772,0.007656312,0.17205611,-0.15300813,-0.16102882,0,1,0,0,0,0,0,0,0,0,0,0
CPSS,0.020943427,0.04285302,0.134354,0.16073242,-0.088081695,0,0,0,0,1,0,0,0,0,0,0,0
CPT,-0.105612755,-0.1676913,-0.035203196,0.08947132,0.19782439,0,0,0,0,0,0,0,0,1,0,0,0
CPTN,-0.14643376,-0.13327673,-0.17215562,0.17909929,-0.002702069,0,0,0,0,0,0,0,0,0,1,0,0
CPZ,0.13254483,-0.15996973,-0.051198505,0.09847417,0.030333424,0,0,0,0,1,0,0,0,0,0,0,0
CQP,-0.1977363,0.026944209,0.121805094,0.131495,-0.04644494,0,0,0,0,0,0,0,0,0,0,0,1
CR,-0.105483964,-0.07617803,-0.08144502,-0.061369397,-0.07928584,0,0,0,0,0,0,1,0,0,0,0,0
CRAI,-0.112880684,0.08714042,-0.15744774,-0.15779588,0.18930237,0,1,0,0,0,0,0,0,0,0,0,0
CRBP,-0.06805313,-0.06085174,-0.1902905,-0.0857964,-0.0877883,0,0,0,0,0,1,0,0,0,0,0,0
CRBU,0.1040287,-0.064144135,0.094860695,0.10972047,0.19876376,0,0,0,0,0,1,0,0,0,0,0,0
CRCT,0.086740516,0.17764604,0.17569236,-0.18137555,-0.06321518,0,0,0,0,0,0,1,0,0,0,0,0
CRDF,-0.1470459,0.081217244,-0.16897933,0.115566656,0.14985415,0,0,0,0,0,1,0,0,0,0,0,0
CRDL,0.07121344,-0.14308682,-0.18466976,-0.15545401,-0.036452103,0,0,0,0,0,1,0,0,0,0,0,0
CRDO,-0.1860337,0.14270647,-0.08750162,-0.18551055,0.06404705,0,0,0,0,0,0,0,0,0,1,0,0
CRESY,0.074056864,-0.13699296,-0.020383572,-0.07740786,0.1970563,0,0,0,0,1,0,0,0,0,0,0,0
CREX,-0.06386223,-0.043309234,0.14995888,0.077308014,-0.09051986,0,0,0,0,0,0,0,0,0,1,0,0
CRF,-0.15827355,-0.03659334,0.056625225,0.12435949,0.17539494,0,0,0,0,1,0,0,0,0,0,0,0
CRI,-0.018092299,-0.13468084,-0.16676691,-0.02485981,0.03170166,0,1,0,0,0,0,0,0,0,0,0,0
CRIS,-0.084400915,0.07445171,0.12868528,0.16657329,-0.036906622,0,0,0,0,0,1,0,0,0,0,0,0
CRK,-0.15705366,0.1974155,0.0297189,-0.019714713,-0.13772993,0,0,0,1,0,0,0,0,0,0,0,0
CRL,0.116611764,0.14803815,-0.03705106,0.15283398,-0.15564029,0,1,0,0,0,0,0,0,0,0,0,0
CRM,-0.14950344,0.07241447,-0.15022047,0.06531632,-0.033307098,0,0,0,0,0,0,0,0,0,1,0,0
CRMD,-0.11396968,0.100323245,-0.075999044,0.13950808,-0.014518189,0,0,0,0,0,1,0,0,0,0,0,0
CRMT,-0.13884029,0.14565547,-0.027678777,-0.07854195,-0.17060082,0,1,0,0,0,0,0,0,0,0,0,0
CRNC,0.028528143,0.19792135,0.07665615,0.16735847,-0.12310977,0,0,0,0,0,0,0,0,0,1,0,0
CRNX,-0.010492921,-0.026399922,-0.18441649,-0.06016326,-0.09082408,0,0,0,0,0,1,0,0,0,0,0,0
CRON,0.018865323,-0.119733356,-0.150404,-0.19962958,-0.1935803,0,0,0,0,0,1,0,0,0,0,0,0
CROX,0.07590077,-0.1313119,-0.1296601,0.19186124,-0.11162887,0,1,0,0,0,0,0,0,0,0,0,0
CRS,0.1840243,-0.17878707,0.141256,-0.0638545,-0.17358175,0,0,0,0,0,0,1,0,0,0,0,0
CRSR,-0.069614574,0.0134197,-0.09149039,0.081544206,0.0594049,0,0,0,0,0,0,0,0,0,1,0,0
CRT,-0.053685047,-0.09082651,-0.13934612,-0.021120429,0.04942558,0,0,0,1,0,0,0,0,0,0,0,0
CRUS,-0.0676317,-0.009256745,-0.121942736,-0.12865932,-0.093991496,0,0,0,0,0,0,0,0,0,1,0,0
CRVL,0.053713538,0.049140383,-0.08905788,0.13978472,0.14798053,0,0,0,0,1,0,0,0,0,0,0,0
CRVS,0.05543647,0.16861308,0.15984026,0.002588344,-0.15629156,0,0,0,0,0,1,0,0,0,0,0,0
CRWD,-0.08670516,-0.11385715,0.05908885,0.17544425,0.10127647,0,0,0,0,0,0,0,0,0,1,0,0
CSBR,0.01972723,0.022617077,-0.021361327,0.0574286,0.004874563,0,0,0,0,0,1,0,0,0,0,0,0
CSCO,0.020671105,-0.085290335,0.032890104,-0.14558904,-0.009533214,0,0,0,0,0,0,0,0,0,0,1,0
CSGP,0.07006826,0.08853252,-0.013192678,0.12397762,-0.07074873,0,0,0,0,1,0,0,0,0,0,0,0
CSGS,-0.018767167,-0.031527996,0.14263006,0.1095161,0.09143744,0,0,0,0,0,0,0,0,0,1,0,0
CSLM,-0.11967156,0.13776541,0.020183658,0.12105837,-0.019103765,0,0,0,0,1,0,0,0,0,0,0,0
CSPI,-0.19791491,-0.011350488,0.09183948,-0.10217488,-0.030059362,0,0,0,0,0,0,0,0,0,1,0,0
CSQ,-0.04795661,0.09837773,0.102368355,0.07271989,-0.12540548,0,0,0,0,1,0,0,0,0,0,0,0
CSR,-0.18228438,0.057634734,-0.09610243,-0.041066457,0.059200026,0,0,0,0,0,0,0,0,1,0,0,0
CSSE,0.027858019,0.09502335,-0.11426184,0.019366408,0.08376515,0,1,0,0,0,0,0,0,0,0,0,0
CSSEN,0.07058139,-0.09100459,0.014912248,0.063526705,-0.16599171,0,1,0,0,0,0,0,0,0,0,0,0
CSSEP,0.16878572,0.13152206,0.002929568,-0.13539974,-0.024637174,0,1,0,0,0,0,0,0,0,0,0,0
CSTL,-0.071053244,0.000664735,0.1450353,0.001502514,-0.007520699,0,0,0,0,0,1,0,0,0,0,0,0
CSV,0.19577596,-0.037903808,-0.17391375,0.16638727,0.17284536,0,1,0,0,0,0,0,0,0,0,0,0
CSWC,-0.11512649,0.017956639,-0.010233236,-0.03395176,0.053078126,0,0,0,0,1,0,0,0,0,0,0,0
CSWI,-0.054356672,-0.12216242,-0.006985021,0.12587412,0.16964984,0,0,0,0,0,0,1,0,0,0,0,0
CSX,0.16804878,-0.12133088,-0.10063615,0.011920238,-0.18823822,0,0,0,0,0,0,1,0,0,0,0,0
CTAS,0.04685142,-0.04195168,0.14755408,0.1673003,-0.15567824,0,1,0,0,0,0,0,0,0,0,0,0
CTBI,-0.10982039,-0.18542723,0.010246587,-0.022728825,0.033020187,0,0,0,0,1,0,0,0,0,0,0,0
CTHR,0.1116554,-0.053943086,-0.08563004,0.020539904,-0.1713651,0,1,0,0,0,0,0,0,0,0,0,0
CTKB,0.03552084,-0.11622689,-0.19291583,-0.10974481,-0.018079042,0,0,0,0,0,1,0,0,0,0,0,0
CTLP,-0.18018603,-0.061111093,-0.14751804,-0.0830698,0.055335976,0,0,0,0,0,0,0,0,0,1,0,0
CTLT,-0.06269534,0.055224776,-0.105329655,0.15389416,0.16372052,0,0,0,0,0,1,0,0,0,0,0,0
CTMX,-0.04691715,0.06743417,-0.032180548,-0.039915204,-0.13268933,0,0,0,0,0,1,0,0,0,0,0,0
CTO,-0.13560493,-0.07341595,-0.038862348,0.16645268,-0.1503923,0,0,0,0,0,0,0,0,1,0,0,0
CTR,-0.09628608,-0.17619257,0.042070724,0.10961316,-0.035988115,0,0,0,0,1,0,0,0,0,0,0,0
CTRA,0.10698774,-0.06535721,0.08405735,0.12171073,-0.09984045,0,0,0,1,0,0,0,0,0,0,0,0
CTRE,-0.09306693,0.18661225,0.04497819,0.10923314,-0.17193596,0,0,0,0,0,0,0,0,1,0,0,0
CTS,-0.032665156,-0.02128148,-0.12546937,0.017226672,0.09847212,0,0,0,0,0,0,0,0,0,1,0,0
CTSH,0.036147665,-0.17685747,0.002644443,-0.061529376,-0.14055207,0,0,0,0,0,0,0,0,0,1,0,0
